0,1,2
-13.794105127453804,62.87359446287155,-460927.9573653301
92.31575857847929,-37.71801143884659,72735161.27291496
12.906384095549583,19.566860981285572,-21572.101731159262
-92.99053568392992,-94.69814579933882,26308.45018646369
-52.386544831097126,27.93952226638794,7487876.107125293
28.552431985735893,-53.11930775642395,964416.8857347362
51.66971068829298,83.35868287831545,717060.340440966
-29.398095980286598,-8.25159978121519,18488.682856073927
-48.71270712465048,3.041488118469715,5630585.266241116
70.1908640563488,-78.00819855183363,25222234.00986906
49.5820352807641,58.268387615680695,5648151.145426947
-69.4976918399334,-33.3266481757164,23402067.478305105
-85.14450266957283,87.78668511658907,51203496.01584195
8.978807367384434,-12.795777432620525,10748.276855399094
85.79409196972847,44.66610848903656,54000625.87449248
-8.065896295011044,-69.58365142345428,677909.2714944707
-3.7311939522624016,39.02986720204353,-118749.17542889062
77.55328714847565,-63.89262601733208,36696114.90133217
4.625030048191547,94.15453318506479,-1668916.2305465417
-76.884625852108,-19.316360913217068,34957051.3690454
-67.48251616954803,51.79477855563164,20459996.707720235
38.972875662148,-26.907438784837723,2345938.321335831
68.2054415345192,8.782539702951908,21639761.022750355
-38.13330363482237,-83.5961302742362,3282747.760882958
-33.75397138297558,76.89065281301737,388860.87403420097
59.932067058980465,-1.826811395585537,12901575.833421977
32.89075829088688,33.67394581437111,-100623.2569637195
-60.631355084478855,-58.713867515325546,10571.24143437018
-94.97843775898218,13.924659229815006,81371280.26045711
23.487885668873787,-89.01308085769415,1714802.5835792043
94.33493968099356,69.24768909811974,1171267.4251320092
-24.406888708472252,-44.23234835267067,527912.3839113858
-21.318422816693783,23.12824297696352,181903.31299611487
97.49627783894539,-98.16802572458982,92247010.19061147
20.619898475706577,66.34342074394226,-403233.4678907653
-98.36025312542915,-41.279447078704834,18458.863753986494
-57.76241347193718,86.04731280356646,9858022.814754864
36.27200219780207,-11.031731776893139,1733677.4266625321
56.8441741168499,30.719707906246185,10383110.186229354
-36.91626247018576,-55.80788403749466,2204888.9789057104
-41.19793809950352,60.950854420661926,2427958.4392425693
65.01989345997572,-36.11291944980621,17966650.59815536
41.86583869159222,5.827717669308186,30609.226300755443
-64.12529218941927,-80.6907070800662,15897.142042415911
-79.77815885096788,48.23362976312637,40283081.821222216
-74.84694997696054,47.13344167866332,31173642.01728615
-88.68042183665128,40.16347226938555,61716386.58975045
-88.70602196576777,39.5320661972824,61793837.08079416
