0,1,2
-13.794105127453804,62.87359446287155,-460884.34962236846
92.31575857847929,-37.71801143884659,72735199.53702019
12.906384095549583,19.566860981285572,-18387.997167657333
-92.99053568392992,-94.69814579933882,26423.925783078743
-52.386544831097126,27.93952226638794,7487837.231208339
28.552431985735893,-53.11930775642395,964387.8379533681
51.66971068829298,83.35868287831545,716919.3066092926
-29.398095980286598,-8.25159978121519,11846.529294476804
-48.71270712465048,3.041488118469715,5630730.240588981
70.1908640563488,-78.00819855183363,25222341.760060433
49.5820352807641,58.268387615680695,5647957.243864728
-69.4976918399334,-33.3266481757164,23402245.312927842
-85.14450266957283,87.78668511658907,51203445.48287322
8.978807367384434,-12.795777432620525,10689.574633453194
85.79409196972847,44.66610848903656,54000595.060815096
-8.065896295011044,-69.58365142345428,678064.6451214844
-3.7311939522624016,39.02986720204353,-118716.96013217504
77.55328714847565,-63.89262601733208,36696012.380366154
4.625030048191547,94.15453318506479,-1668916.6365961637
-76.884625852108,-19.316360913217068,34957240.346803285
-67.48251616954803,51.79477855563164,20460014.417885356
38.972875662148,-26.907438784837723,2345974.280375038
68.2054415345192,8.782539702951908,21639584.05274498
-38.13330363482237,-83.5961302742362,3282940.71398991
-33.75397138297558,76.89065281301737,388892.57531708444
59.932067058980465,-1.826811395585537,12901417.738260115
32.89075829088688,33.67394581437111,272582.0364356636
-60.631355084478855,-58.713867515325546,10687.057566269968
-94.97843775898218,13.924659229815006,81371302.59139007
23.487885668873787,-89.01308085769415,1714911.4477313934
94.33493968099356,69.24768909811974,1171082.0380060296
-24.406888708472252,-44.23234835267067,15308385.603928385
-21.318422816693783,23.12824297696352,181804.34622101783
97.49627783894539,-98.16802572458982,92247073.09786619
20.619898475706577,66.34342074394226,-403236.21528701414
-98.36025312542915,-41.279447078704834,93741262.11638592
-57.76241347193718,86.04731280356646,9857995.586380808
36.27200219780207,-11.031731776893139,1733641.4541827356
56.8441741168499,30.719707906246185,10383061.629776772
-36.91626247018576,-55.80788403749466,2204881.814250102
-41.19793809950352,60.950854420661926,2427860.1451921654
65.01989345997572,-36.11291944980621,17966680.818781167
41.86583869159222,5.827717669308186,1286065.9838716665
-64.12529218941927,-80.6907070800662,16071.771446438797
-79.77815885096788,48.23362976312637,40283126.19058733
-80.21329379556549,86.68649703212601,40095755.96059438
-94.04676565525622,79.71652762284825,77217230.01955792
-94.07236578437272,79.0851215507451,77326328.33038048
-93.6552242666163,96.03996040814721,75164039.23087795
