0,1,2
-13.794105127453804,62.87359446287155,-333.39212117351474
92.31575857847929,-37.71801143884659,-296.0365541332393
12.906384095549583,19.566860981285572,477.31696216840066
-92.99053568392992,-94.69814579933882,439.2039164823223
-52.386544831097126,27.93952226638794,335.22351391057896
28.552431985735893,-53.11930775642395,308.09204077701514
51.66971068829298,83.35868287831545,330.72657435046165
-29.398095980286598,-8.25159978121519,-2.9474512573218092
-48.71270712465048,3.041488118469715,-518.2725719435031
70.1908640563488,-78.00819855183363,-336.50846408485324
49.5820352807641,58.268387615680695,630.5940016384087
-69.4976918399334,-33.3266481757164,-407.36315233665186
-85.14450266957283,87.78668511658907,468.722018881915
8.978807367384434,-12.795777432620525,312.85981820995426
85.79409196972847,44.66610848903656,-254.26492778479198
-8.065896295011044,-69.58365142345428,-368.7816664561148
-3.7311939522624016,39.02986720204353,-271.6653478177718
77.55328714847565,-63.89262601733208,599.7526622203671
4.625030048191547,94.15453318506479,-215.57257340743305
-76.884625852108,-19.316360913217068,-493.50994945764614
-67.48251616954803,51.79477855563164,73.39300644159415
38.972875662148,-26.907438784837723,-198.3878879294739
68.2054415345192,8.782539702951908,624.9605845433941
-38.13330363482237,-83.5961302742362,-323.54005072851277
-33.75397138297558,76.89065281301737,-201.4163844960738
59.932067058980465,-1.826811395585537,594.040058072907
32.89075829088688,33.67394581437111,-100846.21945218278
-60.631355084478855,-58.713867515325546,10585.357797170245
-94.97843775898218,13.924659229815006,306.64740838780756
23.487885668873787,-89.01308085769415,-118.23660118226451
94.33493968099356,69.24768909811974,457.5007721361093
-24.406888708472252,-44.23234835267067,205.47319111298498
-21.318422816693783,23.12824297696352,502.83765882199754
97.49627783894539,-98.16802572458982,-24.054814662050433
20.619898475706577,66.34342074394226,-241.83550398278265
-98.36025312542915,-41.279447078704834,-502.3323228045888
-57.76241347193718,86.04731280356646,204.45003786980348
36.27200219780207,-11.031731776893139,94.49188085263337
56.8441741168499,30.719707906246185,-56.286654797908085
-36.91626247018576,-55.80788403749466,482.6383668367104
-41.19793809950352,60.950854420661926,503.7314208626744
65.01989345997572,-36.11291944980621,-198.37230058665406
41.86583869159222,5.827717669308186,-203.7753596799704
-64.12529218941927,-80.6907070800662,-122.54268787108691
-79.77815885096788,48.23362976312637,14.50649788579527
1.2687619775533676,-73.04736822843552,-195.05728220417393
80.61697017401457,91.25044364482164,801.2472139361606
-0.5450714379549026,-16.363256983458996,454.53543619754845
-11.05709932744503,96.94075975567102,-161.28220348131455
82.53549095243216,-21.99887242168188,-236.09922298200277
64.8632759329878,-2.926999480048595,-286.10475007509837
51.02980407329707,-9.896968889326356,-74.86440218068344
51.004203944180574,-10.528374961429513,247.12355392044802
68.82546696312328,-10.131213818701614,527.7700340702633
68.70972111859678,-10.53466318142105,606.8324283295791
68.92108771624194,-10.692117465663738,605.021655968283
68.46604020063094,-10.316623525300365,606.9297851493332
68.47202376069433,-10.119062500986669,593.7166335607167
68.50368261742607,-10.237181250839022,601.8947851719938
52.06180606173132,-10.759752250188363,-151.8565640275398
57.84781111666133,-8.189109889499562,-200.6494952688368
51.39873916461746,-10.821151841991972,199.38368962949664
51.604092610175314,-10.32155118113431,-143.75730301592264
52.0231366091155,-10.67450405197758,-172.49236251945246
68.08218175133857,-10.764136769262524,453.83121322251685
67.9434959956657,-10.275820423501287,555.7765709422076
51.00304989492147,-10.345349681912325,159.8035896862454
51.900924302929475,-10.750744723893654,-81.88053962201614
51.210925629166766,-10.645498388872358,204.96443151476524
68.46673561335287,-9.895362010990072,557.2141211381222
60.833590711306336,-0.3059655512933457,-273.9040447077223
51.53026398874217,-9.898448014704039,-285.4224883058114
51.90259925895669,-10.387332641321054,-241.66570250925062
68.93111769316207,-10.102628745908888,487.8833145721512
68.53459311468178,-9.510663332829687,416.8557317667559
75.6048670813909,-56.837523817529345,99.47834605581906
68.75866706361921,-55.44920440947114,460.36332042222153
69.6111111334946,-54.92167209823104,549.1416722724941
69.54648835069467,-55.31216364173871,621.4321219061427
86.3929692297985,-72.04708722188579,681.9479710318344
86.12443771732701,-72.58939545040683,605.1606724336074
86.21500359226481,-72.34599911742859,675.0078431793788
86.11232038617206,-72.79107540947352,536.0439578430206
69.46778821419127,-55.87889801456848,551.00764154526
86.37751851424476,-72.5443379973043,670.7729732962036
86.1446576598018,-56.00310686521075,-311.1165473033704
68.75911604613631,-55.208875393296566,538.1122217649026
86.48167938145482,-72.72734200296415,658.136159874355
68.73482688611104,-55.38641492516012,474.31086229906543
86.4432870854738,-72.69745054014199,656.3698618698199
69.56070707098834,-55.13954154413412,603.5868292997498
68.56098907896661,-56.59553913837967,-159.668406234679
68.81965845440106,-55.02083320931666,593.3593168620163
68.86462434817066,-55.97907060517967,279.877571783462
69.15334909660929,-55.25718073801596,608.3352081841315
86.07539042626577,-66.9173207056308,334.6278248226615
86.05902052048478,-72.51278853404548,607.9799439531105
68.66422719919971,-55.95445808477076,193.92933340003117
69.31654706446899,-55.22258901133339,622.6658023785119
86.50540195674068,-71.05285847157342,317.58036049547934
75.17768566413115,16.648740223203802,-175.89526113403934
77.13495126776323,-0.02339069645355818,631.5387203476048
60.21634235504639,17.734237607207326,398.36389037658586
76.16334831721204,0.007209910905621397,483.0837818821301
76.49229400838837,17.721229975174392,141.88061175035207
76.72258901200189,16.741285549289916,-195.09225606233082
76.49159868456186,17.101754331920368,-146.39980154455333
76.88721843039683,17.4467098805079,202.55921688217828
76.06033980242643,17.738439891139137,-59.08881856035032
76.60506590342283,0.45012618942618876,633.8873472112032
71.5371749990222,3.213170547795252,-175.6154239577861
76.62789909192564,17.684569491329356,191.60763177110175
76.89339011186675,0.3718361163638273,614.6193016511631
76.98085157332454,17.29400475029897,173.05372717348789
76.81493358395944,-0.001401261898123174,629.7869343333634
76.86340662063529,17.185221759548824,60.1163952005532
75.63681093944636,17.501899736238702,-291.167831445704
76.47140853333502,17.672933204903583,107.24299914329015
76.49887483410218,17.298632769385627,-59.30208168216025
77.12084402755221,16.471206029571505,-146.37451641401498
74.19726520420691,17.188248106893536,14.492483590293418
76.51081843348543,0.019370793255266472,587.6937795938311
76.39636126027874,17.35138318149314,-81.59500510769789
76.6827932218121,17.61489657547804,184.2506246401795
76.73881840154401,17.73974745319414,274.03249880320203
41.39611095501185,55.89224492952919,227.32592877179258
57.71657098732692,66.48169749274932,-251.3208379747184
58.2941241035882,65.32696152526114,-202.41495504452172
57.80231490838024,67.07229858512741,-106.5976187220081
58.54187673820657,66.43499371732851,-69.52621668908718
57.82429145671409,67.19013569644606,-53.56493154660609
58.10729400610707,67.04452759983106,3.9052219348130706
57.76308637998087,66.61086763408753,-233.90332306851957
57.63478929609913,66.29522532765886,-248.33210273935993
58.02968023184765,66.42451417776371,-221.34880736483998
58.52050979976301,66.33377404792606,-114.84018762121752
58.477171588548714,64.73676415010311,-77.74405894610219
